;Scavenger Free;Unnamed: 1_level_0;Mn;Unnamed: 3_level_0;Co;Unnamed: 5_level_0;Cr;Unnamed: 7_level_0
;X;Y;X;Y;X;Y;X;Y
297;;;418.5189048;0.793307648;397.6679182;0.789844625;392.7216556;0.872620782
298;;;421.1641593;0.782346504;398.5415484;0.763436762;393.1224163;0.889166065
299;;;421.2995954;0.796329036;399.1416336;0.809398882;394.7009776;0.843250752
300;;;;;400.1518365;0.747334967;395.1016364;0.859329937
301;;;;;402.2329518;0.779955639;397.4793269;0.835551898
302;;;;;402.2357003;0.792540271;397.4865033;0.86841177
303;;;;;402.93922;0.740591586;397.4892517;0.880996402
304;;;;;403.42111;0.764920461;397.690879;0.894978738
305;;;;;405.1200929;0.750832611;400.0859507;0.849760149
306;;;;;406.9991737;0.782038943;402.2516564;0.865601051
307;;;;;407.0019222;0.794623575;402.2544048;0.878185683
308;;;;;407.0048004;0.807802481;402.2580236;0.894755448
309;;;;;408.0743194;0.769101541;402.6421359;0.835070488
310;;;;;409.7731141;0.754152242;404.829619;0.849600425
311;;;;;411.7651666;0.783073527;407.0170385;0.86383905
312;;;;;411.767915;0.795658159;407.0197869;0.876423682
313;;;;;412.0409141;0.746767022;407.0225353;0.889008314
314;;;;;412.8401486;0.76938704;407.3278316;0.832131827
315;;;;;416.2609934;0.7593766;409.7945989;0.852527941
316;;;;;416.5313122;0.784807258;411.7754541;0.830178504
317;;;;;416.8181035;0.799069;411.8630715;0.867669984
318;;;;;418.1177243;0.774839713;412.0073331;0.88165249
319;;;;;418.8507186;0.753938047;414.2621462;0.850883349
320;;;;;421.2983739;0.790735866;416.5503984;0.872200535
321;;;;;421.5850059;0.804268498;416.5531469;0.884785167
322;;;;;422.0870183;0.7648651;416.6270947;0.859685583
323;;;;;422.3739012;0.77954633;416.7015769;0.837033009
324;;;;;422.879251;0.755424271;417.6180841;0.825104847
325;;;;;426.0666571;0.802257644;421.3090622;0.839676102
326;;;;;426.7955888;0.762753695;421.3118106;0.852260733
327;;;;;426.8550725;0.775338159;421.314559;0.864845365
328;;;;;427.1416937;0.788820852;421.4989393;0.882514162
329;;;;;430.8895401;0.804001194;422.4174474;0.823068081
330;;;;;431.2212845;0.764313649;426.0741389;0.836515809
331;;;;;431.6210654;0.776372743;426.0768873;0.849100441
332;;;;;431.9077193;0.790005253;426.0796358;0.861685073
333;;;;;436.1636472;0.764706826;426.0823842;0.874269705
334;;;;;436.2226045;0.80374567;426.0851326;0.886854337
335;;;;;436.3871346;0.777756901;426.8647111;0.819471764
336;;;;;436.389883;0.790341533;430.8389103;0.831957224
337;;;;;441.1509039;0.768610169;430.8416587;0.844541856
338;;;;;441.1538909;0.782287217;430.8444071;0.857126488
339;;;;;441.1574944;0.798787068;430.8471555;0.869711119
340;;;;;441.546419;0.761136866;431.2473945;0.883867653
341;;;;;445.9170113;0.770169113;431.4711848;0.817483012
342;;;;;445.9200365;0.784020948;434.0678481;0.809175441
343;;;;;445.9231094;0.798091265;435.605972;0.837885832
344;;;;;450.0680369;0.765735493;435.6087204;0.850470464
345;;;;;450.6854186;0.782258947;435.6114688;0.863055096
346;;;;;450.688167;0.794843579;435.6142172;0.875639728
347;;;;;454.6531857;0.765292873;435.6169657;0.88822436
348;;;;;455.4509534;0.781196093;436.6813357;0.82594721
349;;;;;455.4537018;0.793780725;438.9765871;0.814367028
350;;;;;458.6135474;0.714418206;440.37311;0.844164013
351;;;;;458.6256099;0.769650758;440.3758584;0.856748645
352;;;;;459.0126793;0.723505929;440.3786069;0.869333277
353;;;;;459.0154277;0.736090561;440.3813553;0.881917909
354;;;;;459.217055;0.750072897;441.4484083;0.831925757
355;;;;;459.4049021;0.700957286;443.5437393;0.814178696
356;;;;;459.6625743;0.789713191;444.354333;0.888810199
357;;;;;464.1702078;0.698845712;445.1392556;0.845897744
358;;;;;464.5871282;0.78938397;445.142004;0.858482376
359;;;;;467.3649812;0.779412891;445.3660513;0.874095987
360;;;;;470.9221265;0.70074834;446.2140413;0.831312354
361;;;;;;;448.3454009;0.813219018
362;;;;;;;449.9050194;0.845883609
363;;;;;;;449.9077678;0.858468241
364;;;;;;;449.9105163;0.871052873
365;;;;;;;450.4519707;0.804422589
366;;;;;;;450.7527985;0.830999258
367;;;;;;;453.8706871;0.819304274
368;;;;;;;454.6704015;0.844121609
369;;;;;;;454.6731499;0.856706241
370;;;;;;;454.6758984;0.869290873
371;;;;;;;455.0592269;0.806016962
372;;;;;;;455.7456344;0.831583719
373;;;;;;;459.3474219;0.80145979
374;;;;;;;459.4372342;0.849001498
375;;;;;;;459.4858442;0.811796763
376;;;;;;;459.4968379;0.86213529
377;;;;;;;460.3053844;0.823480069
378;;;;;;;460.5122489;0.835464827
379;;;;;;;463.411338;0.861049991
380;;;;;;;464.20254;0.846889924
381;;;;;;;464.2719987;0.801235441
382;;;;;;;464.791084;0.814028285
383;;;;;;;465.3105358;0.828499081
384;;;;;;;467.6845082;0.787696831
385;;;;;;;467.7761757;0.843733165
386;;;;;;;469.7528256;0.802128076
387;;;;;;;469.755574;0.814712708
388;;;;;;;470.155918;0.829349904
389;;;;;;;472.2413899;0.790076304
390;;;;;;;474.519811;0.807707111
391;;;;;;;474.5225594;0.820291743
392;;;;;;;474.9229892;0.835322208
393;;;;;;;477.297295;0.796046428
394;;;;;;;479.2870253;0.814334865
395;;;;;;;479.2897738;0.826919497
396;;;;;;;479.2925222;0.839504129
397;;;;;;;481.8263994;0.80349056
398;;;;;;;482.7427625;0.790903202
399;;;;;;;484.0550032;0.82445835
400;;;;;;;484.0577516;0.837042982
401;;;;;;;486.8325636;0.813147241
402;;;;;;;487.2233994;0.78424802
403;;;;;;;487.5099333;0.7973312
404;;;;;;;488.822523;0.832484397
405;;;;;;;491.5997525;0.819658471
406;;;;;;;491.9879417;0.778640715
407;;;;;;;491.9904611;0.790176628
408;;;;;;;492.2772022;0.80420865
409;;;;;;;495.9587626;0.775657565
410;;;;;;;496.1493303;0.821657673
411;;;;;;;496.8877166;0.786083747
412;;;;;;;497.0428352;0.803595247
413;;;;;;;500.6784086;0.82425923
414;;;;;;;501.237189;0.785005481
415;;;;;;;501.523821;0.798538113
416;;;;;;;501.5265695;0.811122745
417;;;;;;;503.5050707;0.777994803
418;;;;;;;505.5005587;0.822646879
419;;;;;;;506.2891268;0.79642654
420;;;;;;;506.5758679;0.810458562
421;;;;;;;507.874409;0.781285312
422;;;;;;;509.8577906;0.770503832
423;;;;;;;511.0561885;0.802355148
424;;;;;;;511.0589369;0.81493978
425;;;;;;;512.642028;0.789765804
426;;;;;;;514.2278103;0.776914281
427;;;;;;;515.0194895;0.764939046
428;;;;;;;515.821876;0.80199144
429;;;;;;;515.8246244;0.814576072
430;;;;;;;517.9376266;0.791148391
431;;;;;;;519.3026253;0.777627507
432;;;;;;;520.3151262;0.76649642
433;;;;;;;520.5900829;0.813163645
434;;;;;;;520.8256379;0.800648221
435;;;;;;;523.959801;0.785537357
436;;;;;;;524.5519027;0.768965825
437;;;;;;;525.1567388;0.810703087
438;;;;;;;525.7501689;0.800214127
439;;;;;;;528.9247109;0.788144431
440;;;;;;;529.3161702;0.762100057
441;;;;;;;529.6023442;0.77353525
442;;;;;;;530.1184422;0.798628091
443;;;;;;;530.1209005;0.809884345
444;;;;;;;534.0828502;0.766280799
445;;;;;;;534.2671957;0.783790699
446;;;;;;;534.3194282;0.758449655
447;;;;;;;534.8849313;0.801934901
448;;;;;;;534.8876798;0.814519533
449;;;;;;;538.8473161;0.760323922
450;;;;;;;538.8496065;0.770811115
451;;;;;;;539.0340423;0.788734146
452;;;;;;;539.651993;0.807863509
453;;;;;;;543.3309741;0.767501847
454;;;;;;;543.6176607;0.781284174
455;;;;;;;543.8021381;0.799397881
456;;;;;;;544.6906905;0.758658602
457;;;;;;;548.3310082;0.801046057
458;;;;;;;548.3821267;0.775327296
459;;;;;;;548.3848751;0.787911928
460;;;;;;;549.2812216;0.759244256
461;;;;;;;552.9829088;0.799234455
462;;;;;;;553.1474324;0.773215723
463;;;;;;;553.1501808;0.785800355
464;;;;;;;554.1184236;0.755702397
465;;;;;;;557.9120511;0.767957991
466;;;;;;;557.9147995;0.780542623
467;;;;;;;557.9175479;0.793127255
468;;;;;;;558.5707562;0.753273958
469;;;;;;;560.6863923;0.741906549
470;;;;;;;562.6792044;0.774306087
471;;;;;;;562.6818612;0.786471231
472;;;;;;;563.8670673;0.757919227
473;;;;;;;565.1874805;0.742301035
474;;;;;;;566.6416503;0.732974767
475;;;;;;;567.445411;0.776319476
476;;;;;;;567.4481595;0.788904108
477;;;;;;;568.5209166;0.765030062
478;;;;;;;569.7654937;0.748546485
479;;;;;;;572.4863988;0.737601763
480;;;;;;;572.6101541;0.784693918
481;;;;;;;573.0008881;0.755328599
482;;;;;;;573.2875965;0.769210804
483;;;;;;;576.9691897;0.740809536
484;;;;;;;576.9795344;0.788176693
485;;;;;;;577.7656595;0.750770014
486;;;;;;;577.7682552;0.7626555
487;;;;;;;578.0550618;0.776987156
488;;;;;;;581.914465;0.736170967
489;;;;;;;582.1337037;0.748135259
490;;;;;;;582.5334846;0.760194353
491;;;;;;;582.5362331;0.772778985
492;;;;;;;582.5389815;0.785363617
493;;;;;;;583.5135834;0.701725306
494;;;;;;;584.6697415;0.722014609
495;;;;;;;585.3089328;0.739211722
496;;;;;;;585.3116813;0.751796354
497;;;;;;;585.3144297;0.764380985
498;;;;;;;585.3171781;0.776965617
